	gene_length	count	rel_abundance
PJPBKL_34150	530	234	6.765482747551458e-05
PJPBKL_35710	662	234	6.47049068523477e-05
PJPBKL_45620	530	234	6.655772216510084e-05
PJPBKL_45790	638	234	6.167061669143958e-05
PJPBKL_52595	377	234	7.454689929734456e-05
PJPBKL_55045	590	234	7.4900681192315e-05
PJPBKL_56355	485	234	7.473134523375036e-05
PJPBKL_64960	611	234	0.00024711504064949533
PJPBKL_65405	695	234	7.334556797053842e-05
PJPBKL_67070	623	234	0.00023239965941461094
PJPBKL_68210	638	234	7.108829707289095e-05
PJPBKL_68315	704	234	0.0001657397823582439
PJPBKL_74030	647	234	7.519212748291662e-05
PJPBKL_74480	905	234	9.337719894306055e-05
PJPBKL_02805	587	233	7.000042741515558e-05
PJPBKL_10335	719	233	6.254059757462897e-05
PJPBKL_11770	542	233	7.330903565587574e-05
PJPBKL_14665	557	233	8.038216825491048e-05
PJPBKL_21375	608	233	7.300201289743247e-05
PJPBKL_36440	593	233	7.288750794704954e-05
PJPBKL_38320	524	233	8.655407162691685e-05
PJPBKL_46815	467	233	7.26313472811387e-05
PJPBKL_58750	776	233	8.042611352027947e-05
PJPBKL_63410	617	233	8.575913958064047e-05
PJPBKL_63515	632	233	6.716298174036075e-05
PJPBKL_65505	785	233	7.654114755880218e-05
PJPBKL_66220	929	233	6.989273335628321e-05
PJPBKL_69100	728	233	8.519645633982235e-05
PJPBKL_70705	467	233	0.00012368080851302477
PJPBKL_71370	536	233	6.147337591310876e-05
PJPBKL_72275	674	233	0.00010323750119308814
PJPBKL_72715	677	233	8.474341757642004e-05
PJPBKL_76335	557	233	8.316596628971259e-05
PJPBKL_00030	575	232	6.741632632107682e-05
PJPBKL_00195	665	232	6.557885126157378e-05
PJPBKL_04315	617	232	7.94764187322419e-05
PJPBKL_05215	626	232	8.359732157625539e-05
PJPBKL_05735	605	232	5.766603119199546e-05
PJPBKL_06815	656	232	7.622875007417489e-05
PJPBKL_09100	470	232	0.00018598658322567283
PJPBKL_14265	653	232	7.657895872688932e-05
PJPBKL_15500	827	232	6.796658049600701e-05
PJPBKL_22330	404	232	5.661135817927056e-05
PJPBKL_26405	629	232	6.655888496882147e-05
PJPBKL_30805	620	232	5.408257307087998e-05
PJPBKL_33805	263	232	4.4954898207448086e-05
PJPBKL_34710	770	232	8.43251289454378e-05
PJPBKL_35540	671	232	8.40569061227584e-05
PJPBKL_37510	641	232	7.529120531216983e-05
PJPBKL_37945	581	232	6.772091815686482e-05
PJPBKL_45285	443	232	5.162751400547474e-05
PJPBKL_45855	593	232	6.014036530160141e-05
PJPBKL_48400	692	232	7.142282403777376e-05
PJPBKL_50000	608	232	7.746501805273402e-05
PJPBKL_51490	659	232	7.264646241085686e-05
PJPBKL_52510	677	232	6.64205164788157e-05
PJPBKL_56635	554	232	7.312055068263002e-05
PJPBKL_58790	644	232	0.00010563897561918732
PJPBKL_61675	473	232	6.0236416303266576e-05
PJPBKL_65340	494	232	6.630750516448017e-05
PJPBKL_67215	719	232	8.518460704130499e-05
PJPBKL_70995	536	232	7.412965918933703e-05
PJPBKL_73795	596	232	6.991898776378457e-05
PJPBKL_76460	641	232	6.470810416387287e-05
PJPBKL_76505	491	232	7.658137679344317e-05
PJPBKL_01955	575	231	6.741632632107682e-05
PJPBKL_09750	485	231	6.593942226507385e-05
PJPBKL_11820	767	231	0.0001306465997855157
PJPBKL_14910	557	231	7.237874890485446e-05
PJPBKL_15570	566	231	7.910400656887834e-05
PJPBKL_15675	395	231	7.262189075852705e-05
PJPBKL_16485	566	231	7.910400656887834e-05
PJPBKL_16610	674	231	7.53432459960699e-05
PJPBKL_17430	575	231	5.629263247809914e-05
PJPBKL_18525	557	231	7.65544459570576e-05
PJPBKL_21235	680	231	5.358606525962062e-05
PJPBKL_22025	611	231	7.264357420890172e-05
PJPBKL_22430	602	231	0.0001484251054780684
PJPBKL_26190	539	231	7.012110935761352e-05
PJPBKL_33705	548	231	7.392114065360772e-05
PJPBKL_36205	701	231	6.497597071423327e-05
PJPBKL_39290	584	231	7.832530378227846e-05
PJPBKL_41125	380	231	7.599860207313495e-05
PJPBKL_44125	524	231	6.658005509762835e-05
PJPBKL_49350	500	231	9.729861296289412e-05
PJPBKL_51950	587	231	0.00011919884102297718
PJPBKL_52470	605	231	7.977134314892706e-05
PJPBKL_56170	632	231	6.225609722964946e-05
PJPBKL_59405	620	231	7.221430277094377e-05
PJPBKL_62775	677	231	7.128753708286687e-05
PJPBKL_63510	644	231	6.922212077610566e-05
PJPBKL_66540	692	231	0.00013612349993081586
PJPBKL_67530	458	231	8.76007449821634e-05
PJPBKL_77080	575	231	7.786585690084373e-05
PJPBKL_00485	698	230	6.247841846553949e-05
PJPBKL_03875	728	230	6.203366977243315e-05
PJPBKL_04825	620	230	7.565307909336967e-05
PJPBKL_06940	305	230	6.863203056621098e-05
PJPBKL_08365	674	230	9.461041195689693e-05
PJPBKL_08710	575	230	5.393306105686145e-05
PJPBKL_12240	503	230	7.745170889223114e-05
PJPBKL_12610	557	230	6.889900136135185e-05
PJPBKL_14180	590	230	5.8475093211544174e-05
PJPBKL_14405	359	230	9.016229435907244e-05
PJPBKL_28225	464	230	6.558199201115528e-05
PJPBKL_29525	584	230	7.666586938011155e-05
PJPBKL_39005	644	230	0.00011075539324176906
PJPBKL_40750	698	230	9.524487792746687e-05
PJPBKL_46000	479	230	0.00010035039805204127
PJPBKL_48640	560	230	9.241153123610105e-05
PJPBKL_49865	437	230	9.713273331786726e-05
PJPBKL_52270	584	230	6.305850728234283e-05
PJPBKL_59105	638	230	6.045543212609103e-05
PJPBKL_62710	656	230	7.12059254568843e-05
PJPBKL_64855	467	230	7.429149236185044e-05
PJPBKL_77355	584	230	6.936435801057711e-05
APJOLJ_76360	668	229	6.934647189127232e-05
PJPBKL_00415	506	229	7.967384019763624e-05
PJPBKL_05675	662	229	6.294821254866406e-05
PJPBKL_08945	395	229	4.416196059640158e-05
PJPBKL_09785	659	229	6.647004252977186e-05
PJPBKL_18325	644	229	8.547427087136524e-05
PJPBKL_18665	614	229	7.418266363302528e-05
PJPBKL_22595	488	229	7.069734630084234e-05
PJPBKL_23370	641	229	6.561522711944118e-05
PJPBKL_24625	608	229	7.23644407323894e-05
PJPBKL_25775	641	229	7.015084189728275e-05
PJPBKL_38400	377	229	8.842804606305699e-05
PJPBKL_39265	479	229	8.011846296090393e-05
PJPBKL_39275	662	229	7.026777214734592e-05
PJPBKL_41715	683	229	6.839104992637788e-05
PJPBKL_42705	611	229	7.042302827238507e-05
PJPBKL_46070	374	229	8.602791908217623e-05
PJPBKL_47285	587	229	9.344396678532559e-05
PJPBKL_49855	614	229	7.228863817856506e-05
PJPBKL_52830	557	229	6.402735480044818e-05
PJPBKL_56385	515	229	8.317407443932851e-05
PJPBKL_65500	596	229	6.861816938678394e-05
PJPBKL_69610	566	229	5.821506976930441e-05
PJPBKL_70565	563	229	0.00010431269496704803
PJPBKL_70695	689	229	9.339460591214487e-05
APJOLJ_17400	494	228	6.591515306291519e-05
PJPBKL_10740	716	228	7.146507217555489e-05
PJPBKL_23980	551	228	8.020218131300518e-05
PJPBKL_25465	566	228	7.15702916575566e-05
PJPBKL_26385	590	228	7.194407535577625e-05
PJPBKL_27320	533	228	5.600108532581005e-05
PJPBKL_35560	785	228	6.987466051335812e-05
PJPBKL_35680	452	228	7.032477402740646e-05
PJPBKL_38165	713	228	7.937728744255818e-05
PJPBKL_44040	653	228	0.00013208386292040987
PJPBKL_46665	551	228	0.0001769372684229895
PJPBKL_51810	623	228	7.62221105175096e-05
PJPBKL_52710	671	228	8.376805077525752e-05
PJPBKL_55945	719	228	7.925403313336603e-05
PJPBKL_56455	590	228	0.00010709483363462584
PJPBKL_69515	641	228	0.0003105384251228852
PJPBKL_72955	605	228	6.503446851097267e-05
PJPBKL_75275	491	228	0.00015237325485705703
PJPBKL_75820	512	228	7.268322681491094e-05
APJOLJ_64020	566	227	7.49947075263392e-05
PJPBKL_02565	458	227	5.9246880664265106e-05
PJPBKL_04210	509	227	7.235003586029117e-05
PJPBKL_04370	377	227	5.706693670348445e-05
PJPBKL_06840	782	227	7.311697156146199e-05
PJPBKL_11460	548	227	8.028755468119117e-05
PJPBKL_13205	647	227	7.878697023110387e-05
PJPBKL_17740	278	227	4.462087785279905e-05
PJPBKL_19325	761	227	0.00014237380215343046
PJPBKL_19550	629	227	7.796017544959182e-05
PJPBKL_20990	626	227	7.492796970908817e-05
PJPBKL_25365	521	227	7.886804393991616e-05
PJPBKL_27565	563	227	9.74273685665828e-05
PJPBKL_28640	497	227	6.941711266561581e-05
PJPBKL_31255	593	227	7.6156006061267e-05
PJPBKL_31355	545	227	8.393023377770756e-05
PJPBKL_35535	608	227	8.28843814556002e-05
PJPBKL_38495	434	227	7.815400732786123e-05
PJPBKL_39010	617	227	6.502616078092519e-05
PJPBKL_49395	707	227	9.183924934651642e-05
PJPBKL_51350	638	227	7.777181218230805e-05
PJPBKL_55390	449	227	7.165799941366127e-05
PJPBKL_59500	617	227	6.157066431430597e-05
PJPBKL_61180	599	227	6.63330506268525e-05
PJPBKL_70535	512	227	6.965475903095631e-05
PJPBKL_75035	641	227	8.557193214194403e-05
PJPBKL_06495	578	226	7.57850484898264e-05
PJPBKL_10190	662	226	8.43213265768151e-05
PJPBKL_13695	599	226	7.183384019103052e-05
PJPBKL_17245	584	226	8.595870203224628e-05
PJPBKL_19740	683	226	7.264775427864208e-05
PJPBKL_32030	686	226	0.00010199667591907813
PJPBKL_39075	587	226	6.339661350806542e-05
PJPBKL_40065	539	226	6.940191849240723e-05
PJPBKL_40075	635	226	9.614789058980346e-05
PJPBKL_46820	1235	226	8.098147376301008e-05
PJPBKL_47470	359	226	7.55851569477254e-05
PJPBKL_47980	659	226	6.441123590274354e-05
PJPBKL_57540	269	226	8.718384579533307e-05
PJPBKL_62350	545	226	8.072950452347296e-05
PJPBKL_66920	599	226	5.662577492536189e-05
PJPBKL_71020	593	226	6.63505117186146e-05
PJPBKL_71955	788	226	6.001593009420734e-05
PJPBKL_77220	545	226	5.547930707339991e-05
APJOLJ_03190	533	225	6.0728449671495323e-05
APJOLJ_15445	539	225	6.185041440774117e-05
PJPBKL_07030	554	225	7.382026887098054e-05
PJPBKL_08660	593	225	7.125325888994079e-05
PJPBKL_11915	566	225	7.807668180824355e-05
PJPBKL_15250	410	225	8.272887604949213e-05
PJPBKL_19005	476	225	6.352147553572049e-05
PJPBKL_19030	683	225	9.563395778086866e-05
PJPBKL_20235	263	225	8.917283087051178e-05
PJPBKL_21765	641	225	8.466480918637573e-05
PJPBKL_24130	539	225	6.256960527294746e-05
PJPBKL_24425	704	225	7.626232510503913e-05
PJPBKL_25170	281	225	0.00011381003487032318
PJPBKL_29715	713	225	0.0001380947329480122
PJPBKL_30865	521	225	6.212718555644339e-05
PJPBKL_31645	524	225	6.58402767076547e-05
PJPBKL_38360	605	225	7.208253898999432e-05
PJPBKL_43685	608	225	6.280085825674323e-05
PJPBKL_56110	665	225	6.237277408878572e-05
PJPBKL_58425	545	225	0.00019062120891886125
PJPBKL_61760	443	225	8.312904797491695e-05
PJPBKL_62455	698	225	6.664364636324212e-05
PJPBKL_64335	596	225	6.30896912845312e-05
PJPBKL_67045	623	225	7.093322937955996e-05
PJPBKL_68195	662	225	0.00012121190695417172
PJPBKL_73070	464	225	6.975918895454096e-05
PJPBKL_73130	566	225	0.000167796377570348
PJPBKL_74465	686	225	7.261259199779246e-05
PJPBKL_08370	674	224	6.700372640108506e-05
PJPBKL_10330	653	224	9.705937792128995e-05
PJPBKL_11295	554	224	6.682308698747528e-05
PJPBKL_18265	533	224	0.00026436875994716825
PJPBKL_28505	554	224	7.521970524768161e-05
PJPBKL_29085	434	224	0.00016613308986265356
PJPBKL_32940	449	224	9.62634570436534e-05
PJPBKL_33890	482	224	7.760919930997406e-05
PJPBKL_42405	380	224	0.00013312506806099477
PJPBKL_47970	668	224	5.94812834213842e-05
PJPBKL_51685	767	224	7.682121147929744e-05
PJPBKL_53805	644	224	0.00019683159559814392
PJPBKL_54345	737	224	7.46885080612744e-05
PJPBKL_55370	689	224	6.273191903135034e-05
PJPBKL_57570	407	224	0.00010143506838051454
PJPBKL_64625	605	224	8.778051414781531e-05
PJPBKL_65995	677	224	6.355756318231503e-05
PJPBKL_66255	650	224	7.991427604675336e-05
PJPBKL_71220	632	224	5.765589300085762e-05
PJPBKL_75965	356	224	5.771102653468584e-05
PJPBKL_00175	386	223	6.828959479673843e-05
PJPBKL_00785	587	223	8.783072496429898e-05
PJPBKL_02885	518	223	7.184133615682317e-05
PJPBKL_03040	698	223	0.00011079506207889003
PJPBKL_05870	449	223	5.827608386050766e-05
PJPBKL_08895	563	223	6.747619872455912e-05
PJPBKL_10085	473	223	7.867613557977675e-05
PJPBKL_15265	470	223	7.093058162930315e-05
PJPBKL_33955	593	223	7.582915624984527e-05
PJPBKL_39190	431	223	4.946731600705463e-05
PJPBKL_54730	308	223	4.719690052916295e-05
PJPBKL_58070	641	223	6.198673529716793e-05
PJPBKL_58455	713	223	6.986288655047073e-05
PJPBKL_62485	689	223	7.117119064991763e-05
PJPBKL_65965	545	223	6.08138558304576e-05
PJPBKL_65990	485	223	9.231519117110337e-05
PJPBKL_66265	665	223	5.887523535483513e-05
PJPBKL_66725	566	223	7.430982435258268e-05
PJPBKL_69180	578	223	6.97490711764774e-05
PJPBKL_70120	659	223	7.029354055139591e-05
PJPBKL_74330	617	223	0.00010083766961679703
PJPBKL_74405	542	223	6.365369925241893e-05
PJPBKL_74755	713	223	6.062032568387149e-05
PJPBKL_75855	575	223	7.449504058478988e-05
PJPBKL_76140	617	223	6.659684099302482e-05
PJPBKL_76285	491	223	7.579187806361385e-05
PJPBKL_77085	476	223	7.655152179945802e-05
PJPBKL_04350	473	222	9.096928176411687e-05
PJPBKL_04460	635	222	6.898229610570026e-05
PJPBKL_05400	674	222	0.00010668833688756462
PJPBKL_19230	461	222	8.072410440180999e-05
PJPBKL_19255	479	222	0.00012058233314317863
PJPBKL_29035	599	222	0.00013849046667459937
PJPBKL_32390	572	222	6.23483157759609e-05
PJPBKL_33550	629	222	0.0001161699057094708
PJPBKL_36655	620	222	9.722358511585937e-05
PJPBKL_46310	611	222	5.1706998236030473e-05
PJPBKL_47845	539	222	6.760394132939149e-05
PJPBKL_53055	677	222	6.871087911601626e-05
PJPBKL_57270	587	222	6.7028711156965e-05
PJPBKL_61110	341	222	0.00014494015904439718
PJPBKL_61655	518	222	0.0001092586987385019
PJPBKL_62375	542	222	7.402424575983549e-05
PJPBKL_64560	560	222	6.229990869849509e-05
PJPBKL_64645	524	222	6.953916865752294e-05
PJPBKL_72280	605	222	6.11900664315063e-05
PJPBKL_74210	569	222	8.141202675460442e-05
PJPBKL_75380	464	222	7.184778742623381e-05
APJOLJ_77560	623	221	7.497766789681557e-05
PJPBKL_02510	548	221	0.00017260055808115106
PJPBKL_04065	326	221	4.8158211631965535e-05
PJPBKL_04780	380	221	7.089802475279032e-05
PJPBKL_10520	671	221	7.076956013771755e-05
PJPBKL_12350	272	221	8.337193664063315e-05
PJPBKL_14105	569	221	7.017103561275526e-05
PJPBKL_15275	545	221	7.64618655178268e-05
PJPBKL_18570	641	221	4.989176255625712e-05
PJPBKL_19055	509	221	5.711844936338778e-05
PJPBKL_22055	575	221	7.17983875319468e-05
PJPBKL_26645	578	221	7.17610636142604e-05
PJPBKL_27285	575	221	7.280963242676295e-05
PJPBKL_30355	515	221	6.699088348507002e-05
PJPBKL_31070	425	221	6.111091697692904e-05
PJPBKL_32760	617	221	5.937171201736648e-05
PJPBKL_36930	341	221	0.00012163605504118038
PJPBKL_39835	662	221	7.495229029050233e-05
PJPBKL_42230	482	221	7.117527605111611e-05
PJPBKL_47380	539	221	6.149081897513801e-05
PJPBKL_48545	638	221	6.713894723550812e-05
PJPBKL_50650	548	221	8.382445136318197e-05
PJPBKL_57445	695	221	6.609467531945858e-05
PJPBKL_57800	680	221	6.299212990625616e-05
PJPBKL_59160	344	221	7.606384201560446e-05
PJPBKL_59245	443	221	7.131597273637613e-05
PJPBKL_59620	593	221	0.0001362963713628684
PJPBKL_63705	497	221	7.604683690896116e-05
PJPBKL_64125	572	221	7.522459838186588e-05
PJPBKL_64710	593	221	0.0001124363351290809
PJPBKL_67090	650	221	7.663421247767021e-05
PJPBKL_71255	671	221	6.383703179769625e-05
PJPBKL_10290	572	220	6.133176714917894e-05
PJPBKL_12485	626	220	5.9446984232003833e-05
PJPBKL_15310	626	220	9.226667344342262e-05
PJPBKL_20155	662	220	0.00024037433722071252
PJPBKL_20680	434	220	7.056190375886899e-05
PJPBKL_23130	680	220	9.77660658726057e-05
PJPBKL_28805	494	220	0.00010475801111784735
PJPBKL_31195	662	220	7.231724883497685e-05
PJPBKL_31495	527	220	5.810980309553917e-05
PJPBKL_31690	638	220	8.080977359567946e-05
PJPBKL_31825	557	220	6.541925381784923e-05
PJPBKL_35120	659	220	6.823473392436758e-05
PJPBKL_36370	575	220	7.449504058478988e-05
PJPBKL_38440	620	220	0.0002554072959474505
PJPBKL_46455	521	220	7.55198722632216e-05
PJPBKL_49490	479	220	5.3412308640602614e-05
PJPBKL_49845	608	220	6.758264949456632e-05
PJPBKL_53080	653	220	7.450123504050085e-05
PJPBKL_57345	575	220	0.00027000238691591265
PJPBKL_68555	638	220	6.896172408353097e-05
PJPBKL_71575	584	220	0.00010454436733651573
PJPBKL_73580	545	220	6.86378606741422e-05
APJOLJ_05665	770	219	8.43251289454378e-05
PJPBKL_02070	698	219	6.997582868140422e-05
PJPBKL_02495	386	219	5.5234231085597265e-05
PJPBKL_03590	260	219	4.2491732599486395e-05
PJPBKL_04870	437	219	0.00013571970956743095
PJPBKL_11420	500	219	0.00021785585850655974
PJPBKL_19780	710	219	0.0001536926073119056
PJPBKL_20070	758	219	6.443684488076538e-05
PJPBKL_20115	566	219	9.930806019469575e-05
PJPBKL_24140	503	219	7.167173061669151e-05
PJPBKL_30300	590	219	0.00019447896169232667
PJPBKL_32035	497	219	7.019708022365645e-05
PJPBKL_37015	725	219	8.715303702679896e-05
PJPBKL_37160	617	219	7.979055477466182e-05
PJPBKL_39945	632	219	7.084314512339422e-05
PJPBKL_41220	587	219	7.462309715011867e-05
PJPBKL_47020	521	219	7.179968151133877e-05
PJPBKL_48985	659	219	6.352889020544569e-05
PJPBKL_49720	515	219	5.795840481292575e-05
PJPBKL_51530	572	219	6.607566074082812e-05
PJPBKL_57920	539	219	6.616555959897892e-05
PJPBKL_59655	374	219	6.322533812063555e-05
PJPBKL_63010	584	219	7.633398249967816e-05
PJPBKL_65070	722	219	9.879012915193805e-05
PJPBKL_66835	500	219	7.985463852731548e-05
PJPBKL_67015	620	219	0.00010847776217107138
PJPBKL_70680	569	219	0.00020744738198139783
PJPBKL_72120	617	219	9.424081272597854e-05
PJPBKL_72505	761	219	6.672976057996204e-05
PJPBKL_73170	485	219	5.714749929639733e-05
PJPBKL_77115	563	219	6.127940496414044e-05
PJPBKL_03115	650	218	7.603783728329145e-05
PJPBKL_05510	599	218	7.636390218505946e-05
PJPBKL_06150	482	218	6.152439116282918e-05
PJPBKL_10045	569	218	0.00010627846170475555
PJPBKL_10855	581	218	8.139854202105919e-05
PJPBKL_15485	599	218	6.245014034625625e-05
PJPBKL_22610	542	218	6.579932956429823e-05
PJPBKL_24645	578	218	7.17610636142604e-05
PJPBKL_24995	440	218	7.444524443466637e-05
PJPBKL_25160	635	218	8.515956023668306e-05
PJPBKL_27850	536	218	6.111176781950224e-05
PJPBKL_29480	623	218	7.871099575889767e-05
PJPBKL_39035	593	218	7.223380832420604e-05
PJPBKL_40480	665	218	6.499592813924868e-05
PJPBKL_43005	563	218	6.885326400465216e-05
PJPBKL_50180	590	218	0.00014717326830770668
PJPBKL_53875	629	218	5.330873657225053e-05
PJPBKL_56770	305	218	0.00010167708232031258
PJPBKL_60430	635	218	7.630784967444719e-05
PJPBKL_62800	632	218	6.685630145844128e-05
PJPBKL_65270	515	218	0.00012984188091207392
PJPBKL_77225	656	218	6.795586246922567e-05
PJPBKL_02960	611	217	6.407861131090894e-05
PJPBKL_03095	674	217	0.00013371988316096377
PJPBKL_09450	638	217	6.410098582213672e-05
PJPBKL_14135	620	217	5.908442953986308e-05
PJPBKL_16585	641	217	8.103631736410247e-05
PJPBKL_18240	587	217	6.24060414220019e-05
PJPBKL_31995	584	217	8.861379707571333e-05
PJPBKL_32555	641	217	8.345531191228464e-05
PJPBKL_34695	530	217	8.77684248331e-05
PJPBKL_35080	737	217	6.679887692804118e-05
PJPBKL_36345	578	217	7.310239190611573e-05
PJPBKL_37665	578	217	7.410838812500723e-05
PJPBKL_40025	590	217	8.311347518270043e-05
PJPBKL_42070	494	217	6.669985726604512e-05
PJPBKL_44520	566	217	6.951564213628703e-05
PJPBKL_48565	683	217	9.818798039222717e-05
PJPBKL_68080	584	217	0.00010620380173868264
PJPBKL_70960	620	217	6.846291041920644e-05
PJPBKL_72115	497	217	8.306654493132678e-05
PJPBKL_76325	437	217	6.652926939579949e-05
APJOLJ_42085	689	216	6.441977335506378e-05
CAAFCJ_31450	725	216	8.127154373051191e-05
PJPBKL_01335	509	216	6.473424261183947e-05
PJPBKL_03435	578	216	7.142573154129656e-05
PJPBKL_09565	632	216	7.145650568723312e-05
PJPBKL_10005	662	216	8.578523849655148e-05
PJPBKL_14950	545	216	0.00011415934340103443
PJPBKL_24500	575	216	7.280963242676295e-05
PJPBKL_25110	623	216	7.311100396577453e-05
PJPBKL_28085	830	216	7.075668345355186e-05
PJPBKL_32625	620	216	7.784139129854978e-05
PJPBKL_33765	575	216	8.359624463813525e-05
PJPBKL_35170	356	216	6.043324476745404e-05
PJPBKL_41335	692	216	8.374676230311512e-05
PJPBKL_42505	602	216	6.761230401387064e-05
PJPBKL_42545	629	216	0.00020368251372403237
PJPBKL_48810	578	216	6.203643349830923e-05
PJPBKL_51510	659	216	6.294065974058043e-05
PJPBKL_51680	536	216	6.942875397245223e-05
PJPBKL_55700	575	216	7.41579589531845e-05
PJPBKL_56500	569	216	6.165513323256652e-05
PJPBKL_59330	551	216	0.00010834329756318244
PJPBKL_61630	437	216	6.785985478371548e-05
PJPBKL_65600	608	216	6.184450000917862e-05
PJPBKL_66205	608	216	0.0002088048840516082
PJPBKL_69510	539	216	7.012110935761352e-05
PJPBKL_70700	548	216	6.118831259844084e-05
APJOLJ_55790	641	215	6.742947303057781e-05
PJPBKL_04880	425	215	4.697331678077381e-05
PJPBKL_07340	596	215	6.504091885003217e-05
PJPBKL_08280	599	215	7.798178146864123e-05
PJPBKL_10770	404	215	0.0001031478136317218
PJPBKL_13785	299	215	8.880804524988004e-05
PJPBKL_19635	527	215	7.907346623760077e-05
PJPBKL_23145	605	215	8.713978046790425e-05
PJPBKL_24420	554	215	7.836843709525896e-05
PJPBKL_30570	245	215	2.9271068213896108e-05
PJPBKL_31715	500	215	9.148395481770124e-05
PJPBKL_38120	710	215	6.98850932004402e-05
PJPBKL_40425	662	215	6.93894249955041e-05
PJPBKL_47850	686	215	5.763801076867573e-05
PJPBKL_48075	545	215	6.792658750653451e-05
PJPBKL_74845	494	215	6.944632197699992e-05
PJPBKL_03060	551	214	0.00012241385568827106
PJPBKL_04590	341	214	8.86692737683371e-05
PJPBKL_04990	575	214	8.89895507438214e-05
PJPBKL_06295	536	214	7.52144834701566e-05
PJPBKL_08230	521	214	7.961208209029273e-05
PJPBKL_08950	578	214	7.276705983315189e-05
PJPBKL_15350	587	214	7.231176228263712e-05
PJPBKL_22820	578	214	6.572508630091139e-05
PJPBKL_27545	425	214	6.567143316923718e-05
PJPBKL_27660	536	214	7.232161872130443e-05
PJPBKL_28615	689	214	7.48282083512968e-05
PJPBKL_29340	269	214	6.845012686410449e-05
PJPBKL_31140	542	214	7.473945586379526e-05
PJPBKL_31600	239	214	7.623122254506699e-05
